290;1184;35;2.6;654225473
121;1229;33;3.2;1580437595
111;1069;38;3.3;905391729
154;1079;41;2.1;726162914
231;1245;11;2.0;1001244197
149;1139;11;3.9;358750272
155;1174;30;4.1;493088807
55;1211;40;2.5;1152146736
43;1105;37;2.4;1604128297
4;1285;48;2.2;674760614
273;1109;29;4.5;1141719233
170;1096;17;4.8;72140374
283;1167;42;4.9;64370612
197;1107;7;1.9;1120831398
120;1123;44;4.2;426941494
140;1102;34;4.2;1546895480
18;1140;15;3.5;1251410336
89;1243;49;3.3;1089455433
35;1157;40;2.7;1034559121
183;1226;3;2.0;791772970
222;1044;41;1.8;407377882
76;1172;29;3.6;1384457312
71;1136;16;1.9;949460554
32;1127;29;3.2;1079559255
68;1200;43;3.2;190394811
289;1020;20;3.4;1417518386
94;1063;21;3.7;447166138
2;1057;28;1.5;1050804355
123;1115;2;3.1;123329406
299;1252;9;4.1;621939995
135;1167;4;1.7;21150604
223;1293;49;2.3;703245707
179;1231;23;3.1;469729762
224;1137;25;3.3;416533091
128;1009;9;4.1;661010815
98;1043;21;3.0;519653149
85;1225;31;3.7;89179362
247;1141;47;2.3;1618633832
291;1069;48;4.6;21389213
127;1054;23;2.9;1230805145
140;1233;18;2.3;1464130679
93;1237;4;2.5;1658686975
141;1115;13;4.5;1223179145
199;1090;17;2.8;524535475
298;1032;46;1.4;739884690
48;1067;1;3.9;544535698
148;1259;23;3.2;857021044
76;1066;29;1.4;522391383
147;1110;45;4.1;828170481
111;1170;34;3.0;1198611667
51;1279;29;1.5;1380061119
170;1022;28;3.2;240746598
136;1215;36;2.0;885061518
194;1135;39;3.9;241011887
157;1068;36;3.3;203612955
174;1081;14;1.2;1510286388
182;1251;3;1.1;1262995587
24;1128;31;4.7;442353005
108;1071;46;2.2;159318885
292;1022;15;4.2;85653420
121;1193;50;2.2;1305813154
169;1202;24;3.2;1589215517
51;1288;49;2.6;1126048661
31;1015;18;4.2;99216535
286;1113;31;1.5;1731349852
28;1109;38;2.4;536966055
101;1156;41;2.3;952562789
193;1171;35;3.8;1175564757
12;1110;46;3.2;945751893
267;1088;8;2.1;112222682
5;1155;43;4.7;766014789
270;1248;27;4.8;730570890
66;1150;20;4.0;835182221
19;1041;14;4.2;672229302
249;1059;48;4.9;125580212
77;1096;31;4.9;1295316207
278;1137;17;1.2;319846723
61;1117;13;4.6;1004882399
15;1230;20;4.0;375135835
190;1181;2;2.9;557108280
105;1047;42;2.1;12821429
231;1063;4;3.7;243933287
266;1208;47;2.1;731366525
51;1156;21;1.1;1076318526
32;1109;32;1.2;362909822
203;1234;21;3.6;85706561
68;1029;50;4.7;1021581555
92;1131;9;4.3;156614866
209;1290;22;4.0;301172340
34;1158;42;2.5;1715323829
12;1239;3;4.9;1140283700
286;1058;20;1.9;1511787982
268;1263;26;3.5;1732956093
210;1227;16;3.2;1284394430
83;1206;25;2.3;1121517315
270;1014;46;2.1;872180111
206;1232;40;4.1;464614935
202;1209;5;2.4;846750566
218;1089;47;2.2;190935171
59;1042;49;1.9;1418212292
150;1274;2;1.7;987806011
77;1294;33;3.0;1713219262
8;1297;42;4.8;1014888808
232;1286;28;3.5;609113826
188;1056;44;1.5;549826452
78;1172;25;3.1;1382789726
101;1087;7;4.1;17469442
218;1251;38;4.8;137075610
143;1071;33;3.2;125432849
82;1068;12;3.6;554112118
77;1095;36;4.8;752049604
229;1074;14;1.1;1333926245
215;1104;22;1.8;445305187
25;1128;11;3.0;1018937431
250;1255;36;3.7;1569519394
89;1192;10;4.1;1223583356
60;1007;7;3.5;1013975841
254;1169;25;3.6;1714523200
162;1240;29;3.5;129949199
266;1120;50;1.1;1123589492
191;1009;9;3.2;535739063
34;1081;30;1.3;376074412
29;1246;3;4.1;545327135
222;1056;24;1.6;896929111
34;1269;6;3.2;767332611
170;1101;6;4.7;1693234131
68;1011;22;1.4;740621433
265;1109;12;4.1;1154290846
97;1033;8;3.3;1418557120
154;1199;32;1.3;1075726402
248;1062;35;3.8;1074140521
186;1271;49;4.4;88149670
112;1103;46;3.2;441155067
70;1062;36;4.4;1397304120
16;1154;3;1.2;1343924946
5;1050;22;1.5;1440847724
37;1237;29;2.3;1695330218
193;1300;20;4.7;1704108113
208;1171;43;3.4;1563882113
250;1155;31;2.7;1010090293
260;1180;37;4.5;1658804428
169;1207;23;2.0;1025861334
163;1105;47;2.2;679475674
37;1097;8;1.2;621624633
52;1277;49;1.5;398926058
177;1229;7;4.0;842685888
10;1213;37;1.3;125604359
86;1108;5;2.6;621058195
32;1166;15;3.2;233325465
151;1154;21;3.4;618377118
220;1157;8;1.5;549461813
31;1211;5;3.7;653586134
214;1223;21;4.7;1016630240
42;1106;16;4.1;1218554849
146;1271;14;4.2;1682994924
27;1034;2;3.2;513173360
180;1150;1;1.1;1583568752
235;1213;26;2.4;734070971
283;1176;18;4.9;1214974163
201;1165;30;3.0;1002774266
52;1249;39;2.2;285678638
217;1269;40;2.9;464520691
186;1029;1;4.2;978704706
190;1031;36;3.6;690307811
185;1084;42;1.1;292193563
272;1004;39;3.4;1083161333
91;1071;39;1.0;1593260613
256;1111;5;3.3;853407768
300;1159;9;3.1;355461560
95;1237;39;2.8;574545841
108;1068;46;1.7;537524645
184;1274;32;3.9;626191639
37;1000;28;3.1;1027121978
39;1106;7;1.5;514049549
95;1261;28;3.4;807939554
238;1247;17;1.3;1189417762
200;1111;47;4.7;150884479
208;1264;24;1.9;443371207
152;1276;36;4.4;1170602262
162;1214;48;3.4;1314083238
24;1220;35;4.6;462928437
251;1189;39;1.1;727007420
235;1235;37;2.3;639404332
73;1140;48;3.4;849536649
166;1139;45;4.1;833345063
267;1150;21;3.1;143574416
187;1243;42;1.8;1157398590
105;1039;17;2.4;1250244611
54;1116;30;1.7;782637018
120;1030;50;2.1;721199489
192;1109;25;3.0;1127970846
148;1079;4;2.9;1116027737
193;1123;2;2.4;126193123
103;1068;28;1.4;1491002516
172;1172;7;4.8;1592984931
27;1007;46;1.5;1720864716
289;1034;42;2.2;135778733
248;1248;20;2.3;1088916811
285;1112;28;2.3;1693035608
111;1191;12;1.1;1319441135
262;1189;31;2.3;1012891313
184;1131;3;2.3;901175537
161;1183;8;1.2;404979536
10;1190;20;3.9;1221584580
65;1147;34;4.2;293183320
110;1129;19;2.7;630948839
286;1009;31;3.2;870489408
246;1119;40;2.7;106983177
274;1135;24;2.3;1468150598
111;1285;35;4.3;798963896
121;1280;48;4.8;630661925
146;1238;48;1.5;432108799
107;1106;21;2.3;583113224
73;1212;4;2.4;1036458779
241;1046;39;4.8;535339527
164;1124;24;1.4;766998918
1;1122;27;2.6;1175512088
83;1174;41;3.4;188946472
273;1080;24;2.6;1641746038
239;1136;12;3.2;1028819096
298;1217;37;4.7;689075165
230;1246;12;1.4;749470607
140;1103;47;2.3;1210527007
37;1061;18;3.9;1181786496
44;1155;5;4.3;1243713484
140;1242;34;3.1;1571605466
12;1148;30;3.3;209148059
151;1263;31;2.6;1618611210
262;1179;50;2.7;191512026
222;1130;39;1.5;1369520509
158;1280;9;2.2;1158458105
219;1196;43;2.7;884112609
110;1220;10;3.8;929005922
84;1270;48;3.7;1561686436
235;1261;14;1.7;681259793
100;1262;2;3.1;667313967
170;1294;44;3.7;463463375
175;1084;40;4.7;431156799
251;1264;43;2.7;365140701
57;1182;3;2.3;1403436705
80;1044;19;2.4;397728407
165;1090;49;3.3;810928289
58;1246;16;1.6;1211723865
77;1071;30;2.6;1357439142
1;1196;30;2.1;298318213
188;1033;36;1.8;1425106132
219;1070;38;3.8;239443796
104;1232;4;4.5;56437119
272;1207;17;4.3;1152629891
263;1155;50;2.8;583899479
22;1102;50;1.5;476513379
236;1228;7;2.2;1213306567
27;1191;30;4.9;1090084853
46;1054;46;3.0;1162366774
33;1187;18;1.3;1576784494
156;1010;43;4.6;1393829741
181;1060;14;2.7;466580861
289;1094;45;4.2;1641658148
112;1192;24;4.4;381364123
47;1053;42;3.1;645976102
144;1135;8;1.9;442082386
107;1113;18;3.9;619099206
193;1219;6;4.7;904805552
225;1071;4;3.1;43961236
143;1238;25;2.6;1080436556
230;1199;26;2.5;894849355
84;1274;40;4.2;374352362
40;1051;26;4.8;1318355781
139;1155;27;3.3;1035988945
97;1252;13;2.2;116395700
203;1166;8;4.1;32436612
154;1049;37;2.9;1112546885
160;1193;47;4.5;654661304
122;1227;32;3.4;1208915033
144;1206;50;3.9;1307578708
217;1252;14;5.0;1226954933
160;1219;36;3.4;1352766670
57;1159;24;3.0;82416667
84;1152;18;2.1;1043005065
13;1142;6;2.8;220171185
167;1114;37;1.1;396960027
26;1246;10;4.6;280565745
281;1154;8;4.1;610031441
266;1233;34;3.8;916709766
137;1082;49;2.7;1072324967
47;1038;33;2.9;1160461825
33;1034;11;4.9;845337160
256;1290;25;2.5;1223443566
195;1249;26;2.6;353494428
60;1185;31;2.7;1300214771
245;1141;7;2.5;598472714
55;1137;39;1.7;319817339
224;1060;17;1.5;632064634
111;1172;35;4.7;1532747696
115;1269;16;2.7;787700496
252;1172;21;1.8;1364900538
189;1084;42;2.9;1509334416
270;1212;24;2.5;186148858
31;1111;14;4.5;967069213
259;1145;39;3.0;828619660
213;1059;8;4.2;930285729
219;1172;10;4.6;62509936
21;1245;19;1.1;198235977
265;1172;10;3.9;1166324839
16;1028;20;2.1;27188934
267;1038;20;3.3;1517959712
199;1197;41;1.3;1280885251
146;1262;28;3.9;316997247
170;1183;19;1.2;593073637
131;1154;13;1.0;519780974
148;1032;42;1.3;1022122992
76;1254;49;4.2;311138616
210;1022;12;2.3;1206893606
24;1172;23;1.1;253196355
257;1096;10;3.8;293482758
11;1017;11;2.6;878048143
215;1027;26;1.9;206283983
299;1085;2;4.6;1131796033
61;1232;12;2.4;992900568
249;1119;13;3.0;1093186317
124;1190;40;2.9;1618996485
214;1213;36;3.7;187955539
153;1115;1;2.8;608268126
126;1020;26;1.8;1230219484
84;1109;33;1.1;1155577474
225;1124;26;3.9;1493943468
71;1125;26;4.0;104834399
119;1090;11;3.3;990746605
240;1274;43;1.4;710717815
97;1196;49;2.2;756037921
39;1047;18;4.9;1337233152
10;1189;44;4.8;1423859079
93;1107;6;1.4;1179480553
55;1160;19;3.9;482277396
198;1200;23;4.5;558768275
79;1210;2;4.5;1268744653
65;1097;28;1.7;734424101
244;1190;40;1.2;354844083
21;1289;25;3.5;1720900288
160;1187;50;4.2;1449752103
24;1081;30;2.6;586630873
127;1129;28;1.4;481648459
223;1083;7;1.7;774309149
292;1298;7;3.7;511940970
168;1010;28;2.6;516454335
91;1275;5;2.1;400740336
284;1168;6;2.5;403265663
39;1282;7;4.7;1663733802
60;1016;14;4.4;280743246
183;1200;25;2.8;802311165
144;1193;9;4.5;532775036
9;1034;29;1.7;1706600294
123;1101;7;1.6;1564959136
129;1217;30;4.8;1003689894
282;1208;29;4.9;1172532251
203;1015;25;1.3;1701316070
167;1257;29;1.3;1177888180
128;1153;20;1.8;560585298
14;1194;35;4.6;1453555406
62;1120;23;4.5;1387388395
252;1173;2;2.1;318726606
213;1244;16;5.0;1298721209
17;1282;46;3.8;102050026
211;1169;48;2.1;745148699
37;1257;5;3.8;1669279708
248;1152;2;5.0;180112075
53;1157;8;1.4;259848395
22;1077;10;3.9;106746118
19;1016;40;4.8;975212352
197;1223;41;2.0;328522811
48;1066;12;2.5;1404634636
194;1259;6;2.4;545147783
242;1048;11;2.9;724807759
28;1289;25;2.4;1088810486
172;1156;45;2.0;245601281
37;1218;15;3.8;594432923
55;1208;14;2.4;907286518
230;1229;4;3.3;1595910666
284;1049;36;3.0;607551752
256;1179;19;3.5;1293597307
139;1130;3;2.2;231786444
287;1191;13;2.8;944919665
15;1065;48;4.6;525747238
172;1035;36;1.6;1186245395
7;1020;41;2.1;361515493
193;1245;33;4.5;448552169
242;1199;44;4.0;986071979
61;1280;5;3.4;1707632723
4;1100;19;1.9;1366539943
266;1104;1;4.3;148308602
257;1183;28;4.5;545626191
287;1168;36;3.8;1529570185
170;1093;4;4.9;1153401771
90;1153;7;3.2;163695402
180;1012;11;4.2;357749091
121;1152;18;4.5;1623879709
121;1076;21;4.2;377232369
287;1051;13;2.5;24785687
15;1064;32;2.1;453020915
223;1154;35;4.5;154047592
235;1217;27;2.6;210321718
269;1294;1;1.5;1340885180
69;1043;19;3.5;1257115714
202;1080;42;4.9;1594003564
17;1214;11;1.5;229591709
197;1071;12;2.6;1314266725
298;1183;37;2.2;1436477944
188;1131;21;4.1;1596695632
126;1095;45;3.5;496015904
280;1181;11;2.3;157438201
184;1055;50;2.6;1708579932
32;1032;39;4.4;580264502
5;1220;39;2.8;1171952237
64;1133;29;2.8;273403468
47;1097;44;3.5;1493936943
88;1072;34;3.7;332107329
54;1033;30;3.2;1452121463
257;1168;38;5.0;850635250
117;1044;36;3.1;1574069203
88;1099;26;1.5;1074840332
230;1071;45;4.2;1729100376
231;1124;13;2.8;562264503
239;1149;46;4.8;1574641373
215;1007;44;4.5;118308306
266;1155;15;1.5;1429871261
238;1300;33;4.7;1239215780
219;1007;20;3.6;64660562
144;1114;15;4.4;81381707
14;1073;45;1.7;1031914150
300;1202;45;2.4;565064770
269;1138;36;3.4;560790467
158;1270;18;3.7;1286870108
9;1016;19;2.6;1463465871
164;1181;33;1.8;1458991494
225;1151;3;2.0;1662838614
45;1216;39;2.8;1596810468
287;1057;21;1.8;850837517
144;1274;17;4.6;1503242042
53;1219;42;1.3;854082166
5;1005;25;3.4;899355270
44;1238;23;4.1;705226915
239;1059;14;4.2;1597470213
181;1184;16;4.0;527272339
242;1080;46;1.4;1107313295
69;1154;26;2.4;1706580192
226;1055;41;3.1;1647276421
234;1002;4;4.2;1630651197
25;1170;39;1.1;366843347
18;1161;26;1.7;240973737
131;1008;24;3.7;893640809
80;1084;50;2.4;254609788
273;1085;6;5.0;1158775104
185;1016;3;1.5;832247883
197;1129;25;1.6;103754328
45;1213;21;4.0;876059888
55;1266;6;3.6;678765855
231;1264;44;1.9;626146599
75;1048;44;3.9;1305689127
149;1173;35;4.0;263643862
136;1268;13;4.8;18182691
291;1101;40;2.1;1418740472
21;1007;12;2.5;1654396370
89;1254;43;5.0;1150656102
282;1223;41;4.0;1261965451
149;1208;14;1.4;1405392415
102;1254;42;2.0;1045202608
223;1076;50;2.7;1065960124
274;1005;16;1.1;1125592051
11;1106;32;4.3;787530002
101;1135;30;1.1;693002880
74;1174;39;3.4;136935524
162;1032;23;5.0;69384342
52;1137;34;1.8;1109857797
44;1171;49;2.0;486063428
286;1187;41;2.2;925616960
8;1104;41;2.3;843210949
281;1289;32;3.5;727455868
33;1002;21;4.5;958995395
115;1157;35;1.1;638348571
50;1245;24;2.7;1550275489
197;1009;33;3.1;645025848
224;1287;8;2.0;1638754932
225;1299;17;4.9;453962259
3;1112;34;1.7;471971051
50;1113;1;2.8;927460780
277;1093;35;4.1;168554397
111;1270;47;3.9;1423494260
29;1260;16;2.5;1206867733
76;1230;24;2.0;924025739
290;1036;37;1.5;1687449339
68;1214;34;3.5;836581413
185;1257;11;4.8;830206102
159;1257;2;3.1;298853303
24;1232;38;4.5;1196211757
116;1284;11;3.1;1089241243
168;1101;40;1.7;1646473353
214;1257;49;3.5;1257594822
82;1247;2;4.5;773706352
286;1026;46;1.0;718657303
246;1278;45;1.0;1058773660
34;1166;48;1.3;1179262223
243;1258;35;2.6;548422924
165;1145;32;2.2;824047709
139;1144;18;1.8;183771932
148;1300;22;4.1;1668841935
10;1236;17;3.6;588743247
70;1083;7;3.4;1019502282
44;1144;45;3.9;94103497
106;1228;31;4.6;1195316338
182;1195;38;3.0;961427428
21;1266;40;3.9;9698435
214;1040;45;5.0;1533378572
230;1294;2;3.6;591960252
95;1193;46;3.8;833669163
157;1103;38;4.3;565764355
149;1187;11;1.7;212090946
83;1130;34;3.2;1160519095
150;1114;47;1.8;991530991
263;1218;2;3.8;235526863
232;1119;50;2.7;1331873957
208;1039;38;1.3;531940612
140;1008;47;3.9;1463503692
245;1213;5;4.7;1385088699
125;1110;18;5.0;1479880633
178;1012;29;4.3;1587513294
77;1202;23;2.8;1479453564
17;1270;25;1.1;542913064
196;1135;50;3.5;1444447891
240;1228;21;3.5;444644376
151;1122;12;2.3;982498628
274;1179;30;4.9;280322672
97;1237;11;3.0;50216736
56;1130;39;4.4;1262116918
45;1275;36;3.0;1131128364
159;1052;41;1.7;689891995
126;1057;26;2.0;1489629189
223;1217;24;4.1;1480181080
263;1041;44;2.6;1026463887
78;1011;35;1.9;1606444886
73;1262;35;2.0;1266971168
174;1184;43;4.7;301780225
85;1185;4;2.4;1670151893
46;1173;23;2.8;196299800
68;1271;35;4.7;340119186
1;1171;3;4.8;1568053341
119;1034;35;2.5;1519313522
27;1274;22;1.3;235313396
139;1084;50;4.0;1289389639
156;1038;49;2.8;1057125147
80;1282;48;1.9;606616710
160;1249;26;3.7;1101941912
79;1158;41;1.6;907555275
119;1206;2;3.8;703832204
101;1120;37;2.1;256717338
197;1076;34;4.9;400238533
166;1025;4;2.1;1488896322
35;1300;34;2.4;847147936
90;1279;10;1.1;616425477
131;1134;7;3.2;1662712288
116;1082;15;2.9;529666066
12;1075;45;3.5;784169474
192;1194;4;3.6;1608131284
160;1259;1;4.6;131062647
171;1222;7;1.2;176897230
232;1212;5;1.4;143644783
216;1300;30;4.3;201578310
131;1019;24;3.2;633287649
91;1193;28;3.1;1255817635
141;1111;14;2.3;20788216
33;1267;3;4.5;617847351
60;1032;20;2.4;179197873
59;1206;34;2.4;1418954540
112;1210;33;4.6;826712279
189;1175;22;3.0;761951448
162;1099;35;4.2;942308467
42;1002;28;2.8;1074081467
289;1290;46;1.4;1306580286
28;1018;35;4.1;1718658485
37;1007;33;2.3;16463069
12;1154;39;2.3;1700589037
277;1128;29;2.5;1287391389
163;1010;23;2.7;466364034
86;1225;14;1.7;1206000925
189;1004;17;1.4;992778939
161;1215;45;2.3;421068928
75;1270;31;3.3;62404141
228;1294;3;1.3;1353948640
82;1216;10;3.0;470077575
6;1185;50;3.8;1461865254
7;1124;27;2.0;1375368144
254;1074;4;1.6;1061521950
208;1208;21;2.9;814942598
182;1139;30;1.8;1636866162
291;1121;12;3.3;1211493418
282;1218;7;2.5;396965510
56;1110;43;3.4;1053161596
262;1143;9;4.1;1261316720
191;1115;43;4.0;1244927567
215;1026;23;1.9;1424619521
148;1261;9;3.4;1669192108
273;1123;14;3.6;1270696365
262;1011;4;4.5;1348064377
176;1022;21;1.4;831017280
169;1200;18;3.0;1184006449
111;1141;6;3.8;1462310161
243;1160;10;1.9;1132773051
156;1262;3;4.6;847197666
72;1079;20;1.7;508895435
283;1104;3;3.5;13759387
111;1182;36;2.4;507938697
99;1241;22;4.4;712221521
178;1229;21;3.3;1423934365
50;1126;18;1.6;41273507
93;1024;4;3.3;1395726891
234;1128;14;4.3;613344941
186;1058;40;4.3;789365270
159;1060;33;3.0;724462677
128;1285;28;4.5;1608120116
63;1104;45;4.9;1005044480
202;1038;6;3.4;1407607556
248;1013;13;3.3;260454937
78;1078;11;4.9;453762208
262;1103;8;4.9;1178259769
34;1125;11;2.7;125552078
74;1112;41;1.6;574122770
200;1074;10;3.7;1105516000
152;1090;35;1.3;463886527
89;1241;28;1.9;1393045424
178;1088;45;2.0;1610422240
277;1003;11;4.3;502697154
8;1056;47;3.0;256761409
39;1005;48;4.8;685587560
206;1075;23;2.1;1252393838
83;1083;45;2.7;778357714
34;1185;6;2.9;363124587
43;1288;16;3.3;387489003
264;1065;22;3.4;623638501
67;1072;47;3.8;1146547350
13;1211;41;4.7;780319251
67;1032;38;1.6;1420840264
186;1017;48;3.3;1182914278
28;1185;33;4.7;1635690408
70;1071;17;2.8;796046614
162;1204;11;4.2;546268916
138;1171;24;2.6;1604062003
247;1130;6;2.3;1532596673
258;1171;19;4.4;848747085
187;1044;15;3.5;992057190
252;1017;38;4.8;1526337744
36;1237;5;1.8;1157718500
114;1140;14;3.2;269072064
43;1090;39;4.0;631994243
172;1235;13;4.1;1028512550
34;1011;16;2.8;810359895
68;1133;5;4.0;164631544
12;1092;27;4.2;1577119391
67;1247;9;1.8;1133176856
257;1251;47;4.1;148243876
172;1183;27;4.8;1104284342
91;1251;35;1.7;206537924
65;1099;30;1.7;570809749
109;1084;12;1.6;1077790900
141;1254;16;2.0;408091001
207;1053;29;3.3;389652454
236;1028;11;1.9;862826363
212;1233;28;3.4;686039402
122;1289;9;3.4;812328920
28;1074;41;2.2;280330524
27;1227;36;4.5;1175448379
286;1160;33;2.5;291981993
192;1097;36;2.1;1424284547
294;1223;22;3.6;592552468
170;1259;45;2.1;350025717
206;1015;22;2.7;1209651221
70;1285;45;1.6;1704184025
246;1053;20;2.1;1635615188
180;1219;44;1.1;1073469774
231;1279;4;1.2;6979379
16;1200;6;3.1;146887314
134;1114;41;2.7;511639414
94;1076;14;1.4;1155388231
141;1137;14;1.3;751295456
129;1227;1;1.6;985714418
199;1144;25;4.3;1672991845
249;1255;42;3.3;618955340
83;1273;5;1.6;792375610
100;1032;43;2.1;536814831
81;1225;13;1.2;919429407
3;1024;31;4.9;1272583494
76;1162;50;1.4;236952502
33;1022;32;4.4;1713448080
245;1285;19;3.0;1507520910
132;1132;34;2.2;682791654
223;1188;24;3.3;429103535
224;1080;37;3.8;1677433914
200;1076;35;1.4;551406919
65;1198;38;3.5;925895028
78;1242;36;4.8;1536634014
165;1110;26;2.6;1143972089
246;1081;33;2.4;683827835
247;1233;12;2.6;89593245
6;1086;36;2.0;566864831
215;1090;23;4.6;839384514
229;1026;47;2.1;252955035
48;1078;31;4.7;190524946
52;1151;45;2.3;1470219901
268;1297;6;2.9;310631247
134;1140;30;4.6;1192832783
178;1137;35;2.4;1136082254
148;1270;25;1.6;665553398
107;1214;38;2.6;1518630726
177;1024;40;1.6;780577061
123;1241;50;3.2;706675736
199;1047;6;2.1;199352548
18;1007;29;3.7;120873340
194;1180;17;1.5;247135441
154;1141;50;2.0;1682479487
175;1185;39;3.1;1604000201
228;1060;15;2.8;194839077
116;1250;13;1.6;912252407
43;1127;11;3.9;465245676
161;1051;42;4.0;1702490211
119;1017;35;1.8;464591298
291;1285;2;1.8;1718574042
241;1251;3;4.3;55998007
143;1189;19;4.3;295230204
152;1081;41;3.5;870189309
87;1100;40;4.8;440790974
300;1233;35;2.6;740040134
244;1202;22;2.4;361337149
300;1075;20;1.5;905018124
159;1246;22;3.1;142170235
249;1105;41;1.5;1266450080
124;1081;35;2.5;157585119
83;1237;33;2.3;1329146806
46;1120;8;1.4;492177383
245;1240;20;3.1;1106114386
100;1243;40;4.1;638605982
193;1085;30;3.9;230775067
287;1211;36;4.2;1538535483
37;1289;33;3.5;1710765447
55;1055;39;2.2;1128491697
171;1281;11;4.3;269335730
80;1023;10;4.9;913372903
268;1245;49;1.7;909456887
209;1236;16;2.6;1491749298
288;1117;50;3.5;296648178
13;1089;45;2.8;1345593664
14;1136;11;1.0;1724517251
59;1253;26;4.8;813947478
